address,name,category
0x00084f6ed72c84f96f9aee87db92e80ef133d231,Across Bridge User,bridge
0x00084f891c829bff9bb02afb6448d0a180ccd2c4,Superchain: SafeProxy,contracts
0x00084fdf8ed0ddd6725ef1018fcb19ede9f2f33f,Pancakeswap_v2: PancakePair,contracts
0x000850b056dd3c8bc0998fc38f3c74858366d348,Pancakeswap_v2: PancakePair,contracts
0x000850ce298a1bb710f26f8b4950b00c2b2f819b,Opensea User,nft
0x000850e6aa83c92adb69aa4c996d609427cd78ce,Luckydraw: ClankerToken,contracts
0x000851476180bfc499ea68450a5327d21c9b050e,Slam_token_: slam_token_,contracts
0x000851a7d8ef43437c8676833edadca4704e73fd,Superchain: SafeProxy,contracts
0x000852133696114b032149e5e586dd2acb356e9f,Transfers Only,op_transfers
0x000852460f087e2e0ec7cd5645184abc50296a78,Nichesmartwallet: CoinbaseSmartWallet,contracts
0x000852562c58e33877cd854da44f6cf804c070f7,Across Bridge User,bridge
0x0008528241d16d86863562985f0eefbbc80f34f3,Uniswap_v2: Pair,contracts
0x000852bc96b76cc5940da0b392104153332dce0c,Superchain: SafeProxy,contracts
0x0008532497e3b0ad114aca36586af4b46b6e9256,Transfers Only,op_transfers
0x00085378888cbebf994cf57ee1df2e0a827c41a4,Opensea User,nft
0x0008539e78e4b2aaac11a2ed8ff85a0868d68a0d,Tofu User,nft
0x000853abd424e1179775fcc3e3357dce3dfee848,Bcat: ClankerToken,contracts
0x000853bb0a46605be4fc8ff7b8ccc976b860ff9b,Blur User,nft
0x00085422914350a018c33e1bccbe2d65fbd27657,Contract Deployer,infrastructure
0x000854397e11d709e3fb68abfbca793642add8a9,Transfers Only,op_transfers
0x0008544c0320c672510b6326e3fa15f6bcf3ba84,Zora: Coin,contracts
0x0008547490af931c0c44cac1d55f30ca6c61a03e,Opensea User,nft
0x000854ab70debec27f163617ecdcc24e004048a9,Across Bridge User,bridge
0x000854b999527eaf53e48593fb68993634d2d9bb,Opensea User,nft
0x000854d40617b4c9be3753be5d6778a388b7bbdd,Mintsquare User,nft
0x000854da7617d01877565a23ce39fe022508cd44,Opensea User,nft
0x000855092a098217188164be76c44b2dc0ce23cb,Quickswap: UniswapV2Pair,contracts
0x000855265fb4e12bbe51f7c3f530b0edb9434854,Thirdweb: ERC,contracts
0x0008558e82c7b40bf2f70cc868719c6226bea24a,Uniswap_v2: Pair,contracts
0x00085598744e6b6d8134dc5ba1c5d972a85b766a,Superchain: SafeProxy,contracts
0x000855ac4b0eef6ce040e17409d2586c84a0d5a4,Pancakeswap_v2: PancakePair,contracts
0x000855d08de136e69614e5eb5d715db9d4379db5,Contract Deployer,infrastructure
0x000855df98890b49ebb8c3118d9b1a9f40bf3d5e,Pancakeswap_v2: PancakePair,contracts
0x000856331cfeb85c9c19a4a5a0acfc4eadefdf0c,Sunflower_land: FarmHolder,contracts
0x0008576522c53cc5c9e694f95db45b07410543f5,Uniswap_v2: UniswapV2Pair,contracts
0x000857a2b120983861b54531a947880c8d9dc869,Pancakeswap_v2: PancakePair,contracts
0x000857d7d68e9d99e5a832c011597fdb08a79671,Uniswap_v2: UniswapV2Pair,contracts
0x00085812a4f6a2e5fdb4e8a0fdc2a78442093752,Tofu User,nft
0x000858af4b28aa4a98451a28df7108def123c95d,Contract Deployer,infrastructure
0x000858df3d57ea6873ae5a6bd1f0e3d152b7d81a,Zora: Coin,contracts
0x000859493795c105b2c9b53c2ecef3beaadd6ae7,Uniswap_v3: UniswapV3Pool,contracts
0x00085981478668bb5d2288d8ebd36cdd27e226f9,Pancakeswap_v2: PancakePair,contracts
0x00085a46ad7f0d34f18b6bee9dd3dac52b1df351,Active NFT Minter,nft
0x00085a564e9ceed768c282230fceefadd61b5644,Opensea User,nft
0x00085a6b85b15e7a6bc9f4f4e937ba1709d5fc57,Opensea User,nft
0x00085a9a0a5779e6707b87befc8f71c821123f54,"Opensea, Element User",nft
0x00085aa596da26ff95a0aa5772988e100bf52730,Hop Bridge User,bridge
0x00085b28474b677829add20f6d2e8748cb9bbe08,Hop Bridge User,bridge
0x00085b29cf5be38e99bcd2b0d30dbd3c9cbe5c37,Transfers Only,op_transfers
0x00085bb7ac75ee2ff088f463aa34796808100a1c,galxe: participant,quests
0x00085bc0eec148263d59d781feccc640bf0a7850,Zora: Coin,contracts
0x00085bf0d0c30f5b15a4a0a4b9714e995532502e,Active NFT Trader,nft
0x00085bf88d1b6ddf9ac18ea12a809ad23aa5cfc5,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00085bfac50b99f5d242dfe011c6928b3243679e,Pancakeswap_v1: PancakePair,contracts
0x00085c298c7f10beb6fd85a48019cc3bb34cbd20,Gnosis_safe: GnosisSafeProxy,contracts
0x00085c3c266784f8ad705c43a24bd463152b2659,Contract Deployer,infrastructure
0x00085c4e3bb4fd979709938670c9167b514c3fb7,Uniswap_v2: UniswapV2Pair,contracts
0x00085c6571de4978fe19e3a905a7611772202aeb,Contract Deployer,infrastructure
0x00085c6897751e6c02af2d698834e2ee845ff528,Normie NFT Minter,nft
0x00085ca8c83c532ae6c3140ada2cc3755b032495,Superchain: SafeProxy,contracts
0x00085cb4de7746b2a47c80507dfd78ecb8d7c1b7,Opensea User,nft
0x00085d03be4dc27874e9d59d19f4a45c90f6f567,Celer cBridge User,bridge
0x00085d299b4357362015065169723723a98834ce,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00085d47507e94859da7475fcfb347845e8d4f17,Normie NFT Minter,nft
0x00085d4fee6c953d00f4456fb407b6974435eb07,Across Bridge User,bridge
0x00085d8f6c34a581357a9fe223e12f437da6a3b2,Contract Deployer,infrastructure
0x00085db12daa4f529775ce2b74934ac2be97eadc,Gnosis_safe: GnosisSafeProxy,contracts
0x00085e2819adccf0a2a1122ca1c1284029e98d4b,Superchain: SafeProxy,contracts
0x00085e466c92597618c9c4530201f660c7d565fa,Gnosis_safe: GnosisSafeProxy,contracts
0x00085e6a5413439013c79de86ac701ecef4876a6,Zora: Zora1155,contracts
0x00085f01177d4fce06077f706a5ea40d24d74037,Across Bridge User,bridge
0x00085f1e54dbf7fc86de9e2d1dae6e8ebb1c8111,Ambirewallet: Identity,contracts
0x00085f45ecfdb9ec9b4a82f499ab931e9724c3ce,Active NFT Minter,nft
0x00085fe883f1ff6030d4080b4bf508423a8dbb9f,Superchain: SafeProxy,contracts
0x00085fe9b88160b0798e65c4402781e4463c83ca,Transfers Only,op_transfers
0x00086002c2aa52a56c56041589dcba6e2b860353,Superchain: SafeProxy,contracts
0x0008609b0ca2a85c1de9f9bc6dda23bcdd3cc226,Opensea User,nft
0x000860c0e2fe27141a52e05328a45f7211288110,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000860d59c35f02dbbafb651cc1d8d66d8f3b5e8,Contract Deployer,infrastructure
0x000861a76f3ffbc6b0c87ab65edbf045409ca546,Superchain: SafeProxy,contracts
0x000861a9c65784613e750ad3b0cbf013df7b4d9b,Gnosis_safe: GnosisSafeProxy,contracts
0x000861ca627ea5c91556fba79e3e5e93e003cd0b,Gnosis_safe: GnosisSafeProxy,contracts
0x000861dfe3c719cd53af0084bec3f08b43d73694,Contract Deployer,infrastructure
0x000862201dd35559710d1d555e22c78adfc9a8dd,Transfers Only,op_transfers
0x000862f76c2439c0f030b529c0a1645f01b724f9,Transfers Only,op_transfers
0x0008630549c15759bac2ab8f85a54ca1da18ffbe,Superchain: SafeProxy,contracts
0x0008631eea90043b262125c8de8d3191b1156c4e,Contract Deployer,infrastructure
0x0008632b2369dea7e10d9a7056c9872c26afb3f4,Normie NFT Minter,nft
0x000863496ee53b7580f47935392a420460c5ccf8,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000863f37558740e6c6e32b594199744ff749762,Nichesmartwallet: CoinbaseSmartWallet,contracts
0x0008650a5e040efa567a35f8b059a625f2f71e7a,Hyperspace User,nft
0x0008651e5236939ee42dc0d89b7eb78340502c67,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00086547ccb1cc818fd53a4c6a665add4aa797de,Transfers Only,op_transfers
0x00086581b2b49afddab6793642b0343bb85357de,"Opensea, X2y2 User",nft
0x0008659576374ce56fc249d95420e0554ff4c5c5,Superchain: SafeProxy,contracts
0x00086653f7487a26bce523d6f0d8839a73848f32,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x0008668bf7bcf1f56ab8694a99ae9cbb67e0863e,Trader_joe_v2_2: LBPair,contracts
0x000866fed11c30609e329a1f4742f70afbe12d17,Opensea User,nft
0x0008674d2486cc15d4aafdbbef52d4ce7576f16a,Active NFT Minter,nft
0x0008676c25894ec5747d8f915d4aacfc05378368,Superchain: SafeProxy,contracts
0x0008676f3f53ef5a57c74890a63b5968b86be1b6,Gnosis_safe: GnosisSafeProxy,contracts
0x00086796a8c4a19be87272fa5ecd0ec974f37b7c,Superchain: SafeProxy,contracts
0x000867a9742a7e217aa72da93bcf51ffcda9ec43,Gnosis_safe: GnosisSafeProxy,contracts
0x000867f342bd091effd5f5d541d356b9ad0c9fab,Active NFT Trader,nft
0x000868005de671b0961ce658dd346a6a8bad6b7e,Zora: Coin,contracts
0x0008681c3b12dbd3152c0a5a66ff19b40debf727,Gnosis_safe: GnosisSafeProxy,contracts
0x000868209682d08e82731ec94c29dfaa1a774c17,Superchain: SafeProxy,contracts
0x0008685e18239258ff18be578dc89a0bcc0bc3a9,Tornado Cash Recipient,tornado_cash
0x0008686c5bbc367334930650de96762bec8a3fd6,Normie NFT Minter,nft
0x0008689c729c3f9302246df6280060b49d159270,Active NFT Minter,nft
0x0008689f6cd40c7a39da18c23b3e58dcfff3acc1,Hop Bridge User,bridge
0x000868a145f9268c8c2b07e7dec12bb7d2f37dc8,Active NFT Minter,nft
0x000868c529bf2cf76b783eb5c3e5a4b8bc6bf2df,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000868c842df09fb6df1b64d536cfe47695473ab,Uniswap_v3: UniswapV3Pool,contracts
0x00086961f93523782350d5dfdda38a7c20557a6c,Pancakeswap_v2: PancakePair,contracts
0x00086a0eedb4049fa4357fc64b300dd83ef7150c,Active NFT Trader,nft
0x00086a8ef385ebd9c3d92c80c32b7b375a4b9aac,Casual Optimism Voter,op_governance
0x00086aa633d92c02203579e841e19e55ad56c5c1,Pancakeswap_v2: PancakePair,contracts
0x00086b1399673d7805af567ab5d13aa17a374563,Uniswap_v2: UniswapV2Pair,contracts
0x00086b4ed52873ccd37b01d56f9f65f0e840e8ae,Element User,nft
0x00086b876557f7f8a16872d0ed1d0b272bb38dd2,Opensea User,nft
0x00086b8b2b8880c2b161cbd87225d80105000b4e,Gnosis_safe: GnosisSafev1.3.0,contracts
0x00086bc1dfa3585dd0e24d51a263b4ad81a84a6c,Superchain: SafeProxy,contracts
0x00086bc776ef734a00bcc1d5487b7dbbe7adc3a0,Zora: ZoraCreator1155,contracts
0x00086bce767bab7028e5cb9063ee73edf5caa0b4,Opensea User,nft
0x00086c9a6b7eb37896ca34b5d2cfd26c5e65f340,Element User,nft
0x00086cd253f0db1dea29b391c977c588894949fa,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00086d0190d21cbece0cac13d64df984cf90977e,Aliagent_keys: ERC20Keys,contracts
0x00086d29069a6b58092d1caca969c788a0e3ad4b,Magiceden User,nft
0x00086d8d35ebae68308a554778e7e8a705294018,Superchain: SafeProxy,contracts
0x00086dcd29b02da525382e63d89f8dbc7eb1a2ef,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00086dcfe3d91fcf17ac312e794497ece7fa6ab6,Contract Deployer,infrastructure
0x00086e18fbbce2147e87ade2e7c41d326b573bcd,Active NFT Minter,nft
0x00086e74d5d682d58056f93fe397bd23b2377f81,Gnosis_safe: GnosisSafeProxy,contracts
0x00086ed70f2e48a9a8850ceecc5a816c3d13b556,Transfers Only,op_transfers
0x00086f1d059b50d3557c531997fe121df9e63b88,Zora: Coin,contracts
0x00086f38e919fb8849cc357c3ea0a84df40aceb1,Rarible User,nft
0x00086f474b4b7cf75f5d54f8ab1d650a71a54f2c,Superchain: SafeProxy,contracts
0x00086f61c2218d0f156c9b11e93398be435f5000,Contract Deployer,infrastructure
0x00086f8cf1959f648a64eefa7a943ed05773064b,Uniswap_v2: UniswapV2Pair,contracts
0x0008702c76d8e8a9fcd8796dce8b016cf3da545e,Foundation User,nft
0x0008705ba4785d87221f17edc7a9c6b8bdecb004,Kwenta: MarginBase,contracts
0x0008710d6eb80120f0a42ffad4d66677aadb830a,Superchain: SafeProxy,contracts
0x000871386b8eb3797556c93ba7bbf894aaaa23dd,Overtime: SportPositionMastercopy,contracts
0x0008719b68720756f9263e188181b591a37e9db9,Uniswap_v2: UniswapV2Pair,contracts
0x000871e9c18eeeeb67b15b1ea735cc2db25f1cec,Gnosis_safe: GnosisSafeProxy,contracts
0x00087289dffb08ba6356068f9eeb3dfbbc555ff4,Uniswap_v2: UniswapV2Pair,contracts
0x0008729f7582f13666b4b59b578f4a90ccb94020,Opensea User,nft
0x000872be5ec7dc8197ef6618ef507d9a449cac1a,Active NFT Minter,nft
0x000872e78ed6b95c6dc976f55ddb7dedb05c375c,Gnosis_safe: GnosisSafeProxy,contracts
0x000873a1aeae52c772ea22868290e25917ea359e,Gnosis_safe: GnosisSafeProxy,contracts
0x0008740ebb433138b754f729d8aa645f9d7c65c9,Tofu User,nft
0x0008743e0b984616f9105ab18fa6075907451968,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x00087492c4657aebc836dabde86ee22292aa0609,Across Bridge User,bridge
0x000874f027f18046cf60ce86dbfb7051aa889eb2,Active NFT Minter,nft
0x00087541d1042f1c90e397034ec366610653000a,Superchain: SafeProxy,contracts
0x000875699893d2738f095680f89bbe6ea7808003,Zora: Coin,contracts
0x000875dec9fb448b68545ccc3a3c939fa36b2c5e,Arbitrum Miner,infrastructure
0x000875e6ba47b07a48698ca4bac2c4ea4e4fe2a8,Superchain: SafeProxy,contracts
0x0008767bd37432a3ad5d45837c88c33a4eb5954d,Uniswap_v3: UniswapV3Pool,contracts
0x000876c24c820c33f632e3f70c3f3e0fe74736e8,Pancakeswap_v2: PancakePair,contracts
0x0008770383647e3149d3ad44a1e918f86562460e,Vegard: renamed_test_contract,contracts
0x00087747dcad911e0c1876bc2323762536612434,Superchain: SafeProxy,contracts
0x0008776cd17bfbf3f45f51719f76cf19277cfc9a,Transfers Only,op_transfers
0x00087832b6bb434d8263bce9fa1d40afd0f2f3c3,Opensea User,nft
0x000878795db7d722b9de60515e8078744c156b07,Faircaster: Faircaster,contracts
0x000878e6a8d624f65db8769a29291c23e9356f3a,Opensea User,nft
0x000878fa49220cf6ab58bd3ff3b47aee9f749796,Contract Deployer,infrastructure
0x0008797d10acd3e300777dece2b6fdbcdb7773e0,Across Bridge User,bridge
0x0008799eae43dc5883462cd6d048ef38e4a48f63,Tornado Cash Depositor,tornado_cash
0x000879a986a241ae2d5084702c362e6ef7b906ea,Superchain: SafeProxy,contracts
0x000879bf2858555458ac2be0154c1d3e28b694a1,Superchain: SafeProxy,contracts
0x000879e344d14cad764ef3e402ffbd79ee5cab22,Transfers Only,op_transfers
0x00087b12347ec063273300cf32a41441f4b5607c,Zora: Coin,contracts
0x00087b3bddf173a79a92079091e8f4a679cd1405,DAO: Syndicate Investment Club,dao
0x00087b409419475ef3681f5a61fd8df7614044e1,Thales: RangedPositionMastercopy,contracts
0x00087ba7d63f114d28dea11140188e569ec7a493,Zora: Coin,contracts
0x00087caf913b7c85158fd39babe4ad1ed89474d0,Element User,nft
0x00087cf0229984ebad493eb1423a1ac26c499697,Normie NFT Minter,nft
0x00087db3840244cc2d4367173db2027f5f81843b,Pancakeswap_v2: PancakePair,contracts
0x00087dc4fd2233566a88ba8eceb30cb439a771ef,Uniswap_v3: UniswapV3Pool,contracts
0x00087e86c9b8a0cef2db46ff7c90c99e41e27379,Zora: Coin,contracts
0x00087f03b0aceb424bd07fd14dbb2a4cc18bdc79,Superchain: SafeProxy,contracts
0x00087f1cf1ca8e9574359625d0b941a58c4b2fad,Across Bridge User,bridge
0x00087f2d5b17b178150a9af56bc8a7fe010b7107,Zora: Coin,contracts
0x00087f46695ffadbd90dd3eb1114988bf4da6e30,Active NFT Minter,nft
0x00087f99219b7f454e68770d175796ab54364a01,Uniswap_v3: UniswapV3Pool,contracts
0x00087fa57c3fc1795426a30a14ae1364133974f5,Transfers Only,op_transfers
0x00087fd0495b8e036da1c2c4eefa852d7f890586,Superchain: SafeProxy,contracts
0x00087fd81bbfebcf10852753a47195a888e2a66f,Across Bridge User,bridge
0x00087fdb1fec948ba18475ea9a6bd3e083b77927,Thirdweb: ERC,contracts
0x00087fff8fcc5e90afef721d7cfb75e2d9d37a99,Zora: ERC20Z,contracts
0x0008802f5f01cb5ca9c36c76ccb3dc8f234d7059,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000880304eb34b76ce23801d4ab9c22d2c3b9ad8,Gnosis_safe: Safev1.1.1,contracts
0x000880e6ea64c32e13ca88f6079558c214215f31,Pancakeswap_v2: PancakePair,contracts
0x00088134664602e37c37d438a49b82f531705f9c,Arbitrum Miner,infrastructure
0x0008814080e5585e3c40c08dd7f2c2639a1f36de,Gnosis_safe: GnosisSafeProxy,contracts
0x000881755a3cca462349183ed99ba1926e3b8b64,Superchain: SafeProxy,contracts
0x00088191bb449b99dbdee89720e81c0aadee8fd9,Gnosis_safe: GnosisSafeProxy,contracts
0x000881e0a5db12b344972b1afa1d8c384bb351a7,Superchain: SafeProxy,contracts
0x000881e450e7f4ced5b986c66fc4b9de7fb073a3,Superchain: SafeProxy,contracts
0x000882238a715ecf5b6aa685c1fd8162b450ea58,Normie NFT Minter,nft
0x00088239dfbaa01ae7f4876817bba368c01f4dff,Gnosis_safe: GnosisSafeProxy,contracts
0x0008823f0535f660e01cf76a2e5293175a078b35,Transfers Only,op_transfers
0x00088271391717d50040d0d737e9a8e408d8ebaf,Safe version 1.4.1,safe
0x0008827611b26bc134b2b9bcd36f6b436387f0c7,Contract Deployer,infrastructure
0x000882ed16cfdd75cdf569129d8d30a026443c77,Opensea User,nft
0x000883405613ff406aa4ab586a5c9359b85e59f5,Normie NFT Minter,nft
0x000883452390f33053a3767bb51d5bf396451872,Contract Deployer,infrastructure
0x00088378bd65beff5b645736e7977e325b07bc18,Active NFT Minter,nft
0x000883bf9bf98eeae193e6e0bf0d29c4e4c0bb3d,Transfers Only,op_transfers
0x000883e49eb7930a1e40226cf1ba838020637200,Contract Deployer,infrastructure
0x000883ed45f72e6668b43aab29fcfe8708c7d08e,Uniswap_v2: UniswapV2Pair,contracts
0x00088416015a2291b7c8321eb9a5c2be01b9e133,Opensea User,nft
0x000884412834ec1580235dd729045dc27b42068e,Zora: Coin,contracts
0x0008845fa52240bd4af2b038470e76d7040f9322,Gnosis_safe: GnosisSafeProxy,contracts
0x0008846b74f6e305c57538027bba5886bf19a5db,Element User,nft
0x00088490ef4a67805fd2378677c40381a5de486f,Tornado Cash Recipient,tornado_cash
0x000884a8bee8bf207a2b6dbf8e0bde8f6866e94d,Uniswap_v3: UniswapV3Pool,contracts
0x000884e0eaacca8280febcf2591de0898fd10860,Active NFT Trader,nft
0x0008850108d21c6dd756133a8a725559bbb7c2ba,Active NFT Minter,nft
0x00088512a9c59546bdb3ca4bc918d4e559da04af,Opensea User,nft
0x0008854c6c5e916251497b3b8c2dc7809cd7968d,Normie NFT Minter,nft
0x000885543dd0f99b464d1488f41100bd2ec3b620,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000885790f1bc9b91d14968d46b3ca289a810b45,Joepegs User,nft
0x0008858f7f5858ec64d413c0bacbecf9c82c6295,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000886261d6d7acbfd1272ea443e670ba8e8085e,Active NFT Trader,nft
0x0008865d082b746926a4fbcadac87b85a826c3a1,Superchain: SafeProxy,contracts
0x000886aba54fbc70c4b6025c9101931f0ff93400,Superchain: SafeProxy,contracts
0x0008871e95e0b9004e797879a827c733a0b40f15,Morpho_blue: PreLiquidation,contracts
0x0008876805e94860a57c1cfeb68652b75f71cb6c,Uniswap_v3: UniswapV3Pool,contracts
0x0008884974000a39064603d7b2c6be97cd1b2275,Opensea User,nft
0x0008884e185898b59e7df77e9cb7c48d5e9aed86,Transfers Only,op_transfers
0x0008885ebd844dc16aebbe4cffcc25e9f91c9dee,"Opensea, X2y2, Blur User",nft
0x000888602d724072acd644e345203cd0623f16a5,Transfers Only,op_transfers
0x00088896092eec547ae5a4f96c6e833a6f1871c7,Normie NFT Minter,nft
0x000888b78913e1f943415c73f0fe536182903075,Superchain: SafeProxy,contracts
0x000888f593549cdc2a0c5460b85ebf6f310413a2,Contract Deployer,infrastructure
0x000889650dec4da123fc52023c604a6ea3730b1c,Superchain: SafeProxy,contracts
0x00088a71e911a3f301da64da5a91afd822bd74b1,Active NFT Minter,nft
0x00088aacbc3c800f0e061f818ce7cbe701ce9c65,Contract Deployer,infrastructure
0x00088abb07eb2c684587353a5393c3f8953b8a1b,Active NFT Minter,nft
0x00088ac614621a0c0cfffe12ee6217c3320ddbf1,Monsta_vault: GnosisSafe,contracts
0x00088b42b95850b57fca1d8f741e0069068b015e,Contract Deployer,infrastructure
0x00088b680ac933da3727a1cbf9e1b69e77859a83,Gnosis_safe: GnosisSafeProxy,contracts
0x00088b6f73f868ed8e3ec403b85ac021fba9e556,Superchain: SafeProxy,contracts
0x00088b7a60958b95519dfc19fd4304fd6555b112,Elite NFT Trader,nft
0x00088bbc68d0aa416a4da8d1580dfcbf3ca7f78a,Gnosis_safe: GnosisSafeProxy,contracts
0x00088bd9b804d89422aa2034fb012f36fc9f8b99,Contract Deployer,infrastructure
0x00088c326a0d7fa84577ee2d03fa97fbcf07c10e,Contract Deployer,infrastructure
0x00088c64ce71f7af9568c86c819a460c96b848e8,Superchain: SafeProxy,contracts
0x00088cae03297f732745cd1f179e041db79302fd,Zora: ERC20Z,contracts
0x00088d2d139d7b9621f60fe6e13369072901a9b0,Normie NFT Minter,nft
0x00088d4099899dc41e38d59a0082e5453c6ca90b,Superchain: SafeProxy,contracts
0x00088d5471a21953aec6489d55ec1355aa648e2c,Zora: Coin,contracts
0x00088e1f7510370fab86a7bd10578b578c61c723,Sushi: Pair,contracts
0x00088e3d37e737ffacfda1cd1cccd4f7ad696e14,Pancakeswap_v2: PancakePair,contracts
0x00088e400a9de3ea1e666b3aacdf8dd1506e390d,Celer cBridge User,bridge
0x00088ec336c66c01bf8efc23e496f93ff9c1ce39,Kreatorland User,nft
0x00088ee48c41c4000cc76f1e7c6438a3de5491d8,Luckydraw: ClankerToken,contracts
0x00088f083a9578a9249f8382ee5bc453032af4a0,Superchain: SafeProxy,contracts
0x00088f208733d5e9435adcb77533974582e8ab51,Active NFT Minter,nft
0x00088f9a648afa38b2640555ee2757451f3a9e55,Superchain: SafeProxy,contracts
0x00088fe204f2be13daa4c38a23e2a572bf42e0d9,Zora: Coin,contracts
0x00088feb5a72dcce00bfbdb3404fffbb6b0f0a21,Uniswap_v3: UniswapV3Pool,contracts
0x0008900cff825750cd62f3b1ae2e83bc72b896d4,Superchain: SafeProxy,contracts
0x0008904666a545bf75e01936bd14e127a4a631bd,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x0008906ca2e1d42dfb6bbcda7f9b709a0cfa8dfc,Across Bridge User,bridge
0x00089070fd4dece7ef2521824ed74ad4f6d31f9a,Transfers Only,op_transfers
0x000890b6a2540dd35e1542dda86f6794847dd9d1,Zora: Coin,contracts
0x0008911bbd114d705ab9c35f62b49aa6abd73168,Contract Deployer,infrastructure
0x00089184bedc6a9734a0104ef9857382d7dc0985,Opensea User,nft
0x000891bf691e72195c5a2bf7c348c88ef9de1f86,"Opensea, Looksrare User",nft
0x000891c4932dfb32e4678efa520f1611858e38ef,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x000892ae3334ebab365707223897bafa6d8b3c36,Luckydraw: ClankerToken,contracts
0x0008930634452c9bb063ca7581000a20cfaa605e,Hop Bridge User,bridge
0x00089330aa3e31fc44a9c7ab08c94258426eb1d4,Contract Deployer,infrastructure
0x000893458978f17b704e2ee3215a3edb5ff8ecee,Pancakeswap_v2: PancakePair,contracts
0x0008938a4b23d3ad9b70fc7daad4dc4810b2a457,Gnosis_safe: GnosisSafeProxy,contracts
0x00089390056a3a9b9a48d100641c9ff2a6b6b63b,Ethereum Validator,infrastructure
0x000893c864d698079f7dc2fdf50f988fe13480f7,Superchain: SafeProxy,contracts
0x000894e2cab305f5076a16492f0ac9f0d4d28331,Gnosis_safe: GnosisSafeProxy,contracts
0x0008956a9d2add1850fad76e6a959c93d89e9ff0,Superchain: SafeProxy,contracts
0x0008964f1ece6ef86685ab5627e4ee047e2c7857,Uniswap_v2: UniswapV2Pair,contracts
0x0008967b4dc9d04f92e516291a34d649ecdc5ee0,Superchain: SafeProxy,contracts
0x000896958a3bdf731c09276dd902569ce3a61725,Nichesmartwallet: CoinbaseSmartWallet,contracts
0x000897333b042fa3eaee31b43346b035dc1108f7,Across Bridge User,bridge
0x000897b2371c5f1583b294f4e54c9cea62616b2e,Gnosis_safe: GnosisSafeProxy,contracts
0x00089826cf14a4eac5c6917cd37edc143f103ad5,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x0008983756db425ae644d17c5245e81abcf3ea25,Thales: RangedPositionMastercopy,contracts
0x00089845a51fd0e5a6af5e0d54a90bd21a649cee,Transfers Only,op_transfers
0x0008986311488642c0e4177120292d9e7f8bb6cf,Gnosis_safe: GnosisSafeL2_v1_3_0,contracts
0x0008988df80c110d3993724410391f2ef2b60c50,Superchain: SafeProxy,contracts
0x0008989d98610106915ad3be170aef0c28747567,Superchain: SafeProxy,contracts
0x000898aa89a84d1691c7ffffbde42847cd62634b,Maker: DSProxy,contracts
0x000898d5f11963082755400d94937f0dbad87f2f,Opensea User,nft
0x000898f229475be77fec9f07ad409e1a36adbe42,Normie NFT Minter,nft
0x0008991d12a036e9428b7ff06bfa88487fd92128,Hop Bridge User,bridge
0x000899930248a1bfd947cc6da3e5758e9cef4ffe,Superchain: SafeProxy,contracts
0x000899ceaadbb64175a664cd1c2814783af784c0,Across Bridge User,bridge
0x00089aa2f680fa40786df64b59a2f59e8244f857,Opensea User,nft
0x00089ad5031de48acea0ba4d5ef6795319728ed7,Opensea User,nft
0x00089b1e44ac32e5dce0220c94de6b8406a960c9,Superchain: SafeProxy,contracts
0x00089b2cd57e980b1f6fd80cfb9c243051c77dbd,Nichesmartwallet: CoinbaseSmartWallet,contracts
0x00089b47ad00e1cd12f6761cc67fd878e9317559,Opensea User,nft
0x00089bae8ef5b58c7ac9c9af128116dff4d8a385,Opensea User,nft
0x00089bf8aaadcb3ccb71068d774eaaff705bd00c,Gnosis_safe: GnosisSafeProxy,contracts
0x00089c5af1d83475638e3f27dfc9ce58d52caf53,Opensea User,nft
0x00089c7a0d730ef29309cc00c60bc1af4f2f81ce,Uniswap_v3: UniswapV3Pool,contracts
0x00089c99a9056e67b21ee5130699661cc241bc42,Pancakeswap_v2: PancakePair,contracts
0x00089cf541189dbb76d7627090a526c4ea0e95dc,Uniswap_v3: UniswapV3Pool,contracts
0x00089cfa48432f03455b2cab90a5ad7d6e3319fd,Active NFT Minter,nft
0x00089d087e4738ad489f2f184b1213e88a4c654a,Superchain: SafeProxy,contracts
0x00089d11962be75a5c55e858269d6b37a70a524d,Hop Bridge User,bridge
0x00089d1eb86d405bf133cee048657eba55c1cbe0,Element User,nft
0x00089d463c3631d2997da33497bf9b34f7c7daab,Superchain: SafeProxy,contracts
